Date,Close,High,Low,Open,Volume
,CRM,CRM,CRM,CRM,CRM
2005-01-03,4.106800079345703,4.2008109557146955,4.05979440522448,4.05979440522448,3704000
2005-01-04,4.04742431640625,4.131539526297828,3.990522517804248,4.094429514030702,2843200
2005-01-05,4.440787315368652,4.44820894171494,4.134013861846557,4.151332091026051,12164400
2005-01-06,4.383884906768799,4.5026361026831685,4.329457609551727,4.440786708261001,6628400
2005-01-07,4.341827392578125,4.450682461214603,4.3022438170509405,4.435838738360269,4608000
2005-01-10,4.20081090927124,4.34924955567847,4.193389283668621,4.205758974255286,3788400
2005-01-11,4.062268257141113,4.2057588337713145,4.04989856696763,4.2008107689525485,2862000
2005-01-12,3.735703945159912,3.8222929657021596,3.6392187938779013,3.7109640901839884,18628000
2005-01-13,3.772813558578491,3.879194606549644,3.723334083686123,3.772813558578491,4376800
2005-01-14,3.710963726043701,3.785183047751919,3.639218436777658,3.7728131214777627,3806000
2005-01-18,3.7233338356018066,3.748073453431226,3.6243746564739348,3.6862240549525804,2507200
2005-01-19,3.7084898948669434,3.7579693667121754,3.6763281791833595,3.723333854388879,1841600
2005-01-20,3.614478588104248,3.708489697577213,3.6120047915961404,3.708489697577213,4050000
2005-01-21,3.574894666671753,3.6441659168641864,3.485831630710052,3.621900334826284,7144400
2005-01-24,3.438826322555542,3.6045827226781957,3.4140867057223936,3.5748950409163847,4587600
2005-01-25,3.396768569946289,3.4759359538809003,3.389346708805664,3.4140865605233635,3506000
2005-01-26,3.4140868186950684,3.4363526397373865,3.359659282362371,3.399242859354613,2882400
2005-01-27,3.3695552349090576,3.461092317271535,3.3027580065631343,3.4165609103531644,2001600
2005-01-28,3.3299715518951416,3.414086769766534,3.307705731171923,3.376976989915594,1974800
2005-01-31,3.3893468379974365,3.3942949029042664,3.3077056545285073,3.329971474735801,1607200
2005-02-01,3.3893468379974365,3.448722201259072,3.302757825558398,3.342341401066155,1214800
2005-02-02,3.2903878688812256,3.401716732954201,3.282966007526152,3.389346806737933,3596000
2005-02-03,3.307705879211426,3.315127741139096,3.2804922281854783,3.2903881227346172,3137200
2005-02-04,3.478410243988037,3.483358073136181,3.2903880176239855,3.307705773547583,3363600
2005-02-07,3.3695552349090576,3.4982020982963666,3.3571853079007803,3.478410309457817,912400
2005-02-08,3.461092233657837,3.4957279812569295,3.4041909011058213,3.4091387302275615,1408000
2005-02-09,3.280491828918457,3.4759358994291016,3.243382051923246,3.4660400060843872,1237600
2005-02-10,3.2334864139556885,3.3151275994816913,3.2062727640925965,3.3151275994816913,1188800
