Date,Close,High,Low,Open,Volume
,INTC,INTC,INTC,INTC,INTC
2005-01-03,13.334915161132812,13.751090077517501,13.323354501792092,13.664386234947253,64246900
2005-01-04,13.069025993347168,13.415836937291468,12.918740736478258,13.404277380982402,93729100
2005-01-05,12.94186019897461,13.16728862241121,12.930300643337764,12.988101728977112,73848800
2005-01-06,12.98232650756836,13.138392146159779,12.953425953378307,13.051689381104149,63440900
2005-01-07,13.178852081298828,13.253995278861602,12.988105575733478,13.138390868373659,82523000
2005-01-10,13.225095748901367,13.306019290233115,13.1499536417564,13.242436744005072,65393900
2005-01-11,13.028560638427734,13.167285192297108,12.94763715514037,13.12682289941105,114083400
2005-01-12,13.38693618774414,13.485199581019293,13.219311047736582,13.421617061110346,143219700
2005-01-13,13.190411567687988,13.415838935321862,13.149950358367578,13.358037837712855,73856600
2005-01-14,13.306011199951172,13.369592605035091,13.236648364195682,13.271329230830991,65148200
2005-01-18,13.259766578674316,13.265546905510385,13.086360081046077,13.219305393306445,63728200
2005-01-19,13.063243865966797,13.277110511797517,13.0343422229593,13.271330183196017,71776900
2005-01-20,13.051681518554688,13.196186407423754,12.94763782217139,13.017000653921858,68547100
2005-01-21,12.959207534790039,13.126832749735732,12.93608620721928,13.05169064010192,80971200
2005-01-24,12.710653305053711,13.028564807406237,12.65285111349097,12.999663160382314,83759500
2005-01-25,12.866721153259277,13.028567097587455,12.814699281956836,12.843599831575837,94826800
2005-01-26,12.959207534790039,13.05747097199461,12.889844654563339,12.999668755553289,69891500
2005-01-27,12.895614624023438,13.0169992912586,12.814692247523126,12.936075812273595,78986900
2005-01-28,12.855156898498535,13.045903339118691,12.762673842590884,12.918739412866918,76572300
2005-01-31,12.97653865814209,13.034339728123777,12.872494968199467,12.97653865814209,60540400
2005-02-01,13.080581665039062,13.149944494719898,12.94185710816217,12.99965928248207,67031800
2005-02-02,13.051681518554688,13.155725214937984,13.005439998215978,13.097923038893397,73565400
2005-02-03,12.982074737548828,13.132894332262707,12.86025954935972,13.045883325498348,60735900
2005-02-04,13.341720581054688,13.353322342749301,12.976273938913517,12.982073713355932,67594800
2005-02-07,13.28951358795166,13.446134049588581,13.27211094563482,13.301115349496218,53757300
2005-02-08,13.579553604125977,13.631760434728834,13.30111791184746,13.312719675627005,85233700
2005-02-09,13.515743255615234,13.620156903269722,13.434533132508388,13.585352722853209,69909500
2005-02-10,13.631758689880371,13.683965513800818,13.469337336971758,13.596954509401721,74162700
2005-02-11,14.020407676696777,14.119020434958554,13.446133769079916,13.475137065931381,101956900
2005-02-14,14.101617813110352,14.148023751981771,13.921794938284208,13.944998460922346,59197400
2005-02-15,14.194435119628906,14.28724703286841,14.014612176028034,14.03201482466242,80599700
2005-02-16,14.00300121307373,14.15382074963068,13.997200334005631,14.101613944422331,85307400
2005-02-17,13.707167625427246,14.10741956439749,13.660761683691923,14.037811204996968,80239800
2005-02-18,13.93340015411377,13.968204340295129,13.712971060019857,13.730373706313102,58126700
2005-02-22,13.782578468322754,14.159626896793872,13.71296900001187,13.788379349549073,80059700
2005-02-23,13.521536827087402,13.88118351831827,13.370717318274737,13.875382640317282,92071900
2005-02-24,13.747775077819824,13.7593757345345,13.428733230458167,13.521545122605733,78619300
2005-02-25,13.974003791809082,13.991406436320737,13.672364592037162,13.72457141916711,73552200
2005-02-28,13.915999412536621,14.20603691869138,13.840590147754709,14.01461220888545,78925000
2005-03-01,14.281444549560547,14.36265468165162,14.113222297194673,14.130624942530646,84308400
2005-03-02,14.223430633544922,14.385850826875114,14.12481789913534,14.153821188971564,78910100
2005-03-03,14.211832046508789,14.269839745530607,14.055211591071327,14.211832046508789,85790700
2005-03-04,14.316250801086426,14.507675501803488,14.206036244187139,14.32785256631903,66040200
2005-03-07,14.565675735473633,14.774501870307342,14.240833114346248,14.316243443195509,88515000
2005-03-08,14.385856628417969,14.75130442359823,14.374255971647905,14.48446940259621,55791600
2005-03-09,14.409063339233398,14.635292239120151,14.356856499812569,14.426465987842102,64168700
2005-03-10,14.414857864379883,14.571478313564386,14.119019606944088,14.461263800463648,81906000
2005-03-11,14.037806510925293,14.559873457476082,13.921791142178648,14.53666994116493,114213100
2005-03-14,14.078421592712402,14.171233511301253,13.985609674123552,14.06681982628746,45827400
2005-03-15,13.852188110351562,14.165429087090638,13.82318480794464,14.12482402115892,47097500
2005-03-16,13.654963493347168,13.94500093944472,13.637560848275497,13.66656415032323,59791000
2005-03-17,13.579553604125977,13.730373214044779,13.544749419192435,13.637561316618607,49047800
2005-03-18,13.579553604125977,13.724572332155006,13.556351182971978,13.695569029111237,62777800
2005-03-21,13.631758689880371,13.724570575426734,13.486739980413557,13.608555165291305,39608900
2005-03-22,13.353323936462402,13.724571503759107,13.341722173383124,13.67236467630738,49092300
2005-03-23,13.567952156066895,13.637561633958851,13.318519761027963,13.3533250531765,54286400
2005-03-24,13.446133613586426,13.695565946682015,13.446133613586424,13.643359127829225,34664000
2005-03-28,13.515743255615234,13.718769669787298,13.498341718609451,13.538946780162876,42922000
2005-03-29,13.428732872009277,13.573751587919539,13.370725164364172,13.538947405894476,53920200
2005-03-30,13.625961303710938,13.654965716886728,13.341724693019584,13.504146087588314,62360100
2005-03-31,13.475138664245605,13.654962666549519,13.417130957257408,13.637560022531565,41543800
2005-04-01,13.34752368927002,13.596956075303767,13.283715095706482,13.538948363555559,68253800
2005-04-04,13.301112174987793,13.40552579115921,13.138690871342854,13.399724911771397,60426700
2005-04-05,13.417129516601562,13.486738978794126,13.324317637948058,13.341720280097414,48086400
2005-04-06,13.370725631713867,13.521545234300769,13.341722330080056,13.463537524628109,53942200
2005-04-07,13.579553604125977,13.58535448601575,13.353324742450319,13.353324742450319,53264800
2005-04-08,13.509942054748535,13.747772624231272,13.486738532650302,13.5621477666599,45961000
2005-04-11,13.411334037780762,13.538950135202032,13.370727859759919,13.51574660490441,41972300
2005-04-12,13.46933650970459,13.486739152077545,13.132893168661647,13.411329914604506,84545900
2005-04-13,13.237309455871582,13.44613678046647,13.167701085276688,13.42293325266477,54061100
2005-04-14,13.045884132385254,13.22570703834096,13.034282369057777,13.190902854763577,68014000
2005-04-15,12.831257820129395,13.051685804679057,12.726844156667143,12.889264427470543,92484400
2005-04-18,12.883458137512207,13.045879446542969,12.819650674939655,12.895059896672544,53761600
2005-04-19,13.127091407775879,13.161896690188296,12.935666780126812,13.05748305576066,83774200
2005-04-20,13.144495964050293,13.596954743688777,13.12709332030863,13.573751218699895,110176600
2005-04-21,13.55054759979248,13.567949135587725,13.30111526028185,13.33011855754384,87063100
2005-04-22,13.48094367980957,13.521548755232244,13.376529996491083,13.498346329164427,65435600
2005-04-25,13.579553604125977,13.660763737772605,13.463538179140716,13.53314765541289,53857700
2005-04-26,13.52734088897705,13.86378414739158,13.451931670024058,13.475134081084745,71256500
2005-04-27,13.637557983398438,13.701366562185083,13.399727416072531,13.446133353443322,56785200
2005-04-28,13.45193862915039,13.701371038918792,13.411333558984404,13.544750534216979,57393400
2005-04-29,13.643365859985352,13.68397093770587,13.376530753470616,13.591159015371716,55078900
2005-05-02,13.660761833190918,13.672363595352946,13.544747530785449,13.631758534190785,41187800
2005-05-03,13.823183059692383,13.869589001517422,13.585352469538435,13.608554887248491,67738300
2005-05-04,14.032711029052734,14.085093696073251,13.776618113633708,13.863922188624057,62027600
2005-05-05,14.12001895904541,14.248064896647842,14.026894438946941,14.044354592632999,64257800
2005-05-06,14.25387954711914,14.259699966035331,14.14911422689051,14.224778562669586,54715400
2005-05-09,14.43431568145752,14.43431568145752,14.166582931347696,14.207324775048583,57982700
2005-05-10,14.358650207519531,14.45177472455002,14.08509707750895,14.323728791166053,59638900
2005-05-11,14.416849136352539,14.434309284410881,14.178217491748944,14.399387878162706,58065800
2005-05-12,14.457595825195312,14.579821343243482,13.997792529379362,14.42849482855485,82029500
2005-05-13,14.62056827545166,14.72533255797483,14.492521191036397,14.550724310304048,67874000
2005-05-16,14.742793083190918,14.754433928483735,14.550723576387883,14.591465424780631,45569200
2005-05-17,14.958139419555664,14.96977915093375,14.638022938825776,14.649663780335606,62302100
2005-05-18,15.092008590698242,15.150211699007228,14.899939110370953,14.963961530392078,68753500
2005-05-19,15.138568878173828,15.167669873461662,15.022162676758875,15.097827040718139,51994800
2005-05-20,15.336465835571289,15.35974642052418,15.04545130780004,15.08037274029554,53930700
2005-05-23,15.4237642288208,15.505247911013871,15.254975332698692,15.423764228820803,65404500
2005-05-24,15.691503524780273,15.703144372857182,15.33646653949363,15.353926701476615,76674100
2005-05-25,15.714776039123535,15.743877032180333,15.540167860519297,15.610010687908302,81197900
2005-05-26,15.930123329162598,15.941763057505586,15.755514082440266,15.784616178626385,59779000
2005-05-27,15.94176197052002,15.947582389360377,15.749692589313682,15.819536505266615,49826600
2005-05-31,15.691503524780273,15.935955783733434,15.65658209068193,15.866112915536744,62666000
2005-06-01,15.883563041687012,16.017429370236353,15.58672828481786,15.59836801459445,77530200
2005-06-02,16.058181762695312,16.1454858991713,15.813729514483148,15.825370362048567,54343400
2005-06-03,15.90684986114502,16.151302044603764,15.860287593349641,16.09309893232653,55343100
2005-06-06,15.81372356414795,15.970871616752978,15.685677619506022,15.947589930382497,47224400
2005-06-07,15.633292198181152,15.976689241099432,15.633292198181152,15.889384042627686,60604200
2005-06-08,15.772977828979492,15.83118092040417,15.685673746908293,15.772977828979492,42500000
2005-06-09,16.122196197509766,16.145476769343748,15.74387663648935,15.837001144088676,76005400
2005-06-10,15.703134536743164,16.011610156764277,15.592549879677588,16.011610156764277,74824000
2005-06-13,15.714776039123535,15.796259707787948,15.56344843293839,15.662393363515918,49858500
2005-06-14,15.540175437927246,15.802087833542396,15.534355014451496,15.668221423996945,37499600
2005-06-15,15.679852485656738,15.703133054898817,15.278252397513821,15.633290237041008,60011300
2005-06-16,15.784625053405762,15.889389328184288,15.60419528600101,15.697319825892201,51069500
2005-06-17,15.784625053405762,16.06981909558904,15.749702518347505,15.941772020639593,58919300
2005-06-20,15.656579971313477,15.813728068682078,15.540174836698833,15.668220817814607,35186800
2005-06-21,15.81954288482666,15.866105144195355,15.639114268539448,15.66239484315788,48227300
