Date,Close,High,Low,Open,Volume,Ticker
2000-10-02,31.565074920654297,32.917863845825195,31.1517227490743,31.96590126885308,46136800,ORCL
2000-10-03,27.857446670532227,32.711205926301666,27.556826742432957,31.99097068189717,96827800,ORCL
2000-10-04,27.306299209594727,28.358468536936908,24.249997830172198,26.45454308746058,204852000,ORCL
2000-10-05,27.38145637512207,27.907541081322954,26.65495844751133,27.38145637512207,54316000,ORCL
2000-10-06,27.105884552001953,28.709190107758076,26.80526476029768,27.75722743402788,53378400,ORCL
2000-10-09,26.755163192749023,27.55681602249431,26.103820268580975,27.105886305762585,40304000,ORCL
2000-10-10,25.903409957885742,26.95557941458903,25.85330665042368,26.479597993699446,50948400,ORCL
2000-10-11,24.951446533203125,26.448282808663855,24.851239920619978,25.25206637095256,71687200,ORCL
2000-10-12,25.252063751220703,26.00361326762608,24.751030740283785,25.5777352083297,50889400,ORCL
2000-10-13,28.55887222290039,28.65907879210355,24.851229162383497,24.851229162383497,38514000,ORCL
2000-10-16,27.707136154174805,29.66116564786887,26.75517306750334,29.31044240541096,36480500,ORCL
2000-10-17,27.005685806274414,28.759301767720807,26.354342734880042,28.65909514135244,29353900,ORCL
2000-10-18,26.905475616455078,28.358471506356747,24.450413595586735,25.302169806908406,52547900,ORCL
2000-10-19,29.16012954711914,29.260336177865256,27.757236716673546,28.8595096548808,39321000,ORCL
2000-10-20,28.258270263671875,29.260336585078676,28.00775368332017,28.959716688656638,34073400,ORCL
2000-10-23,27.306299209594727,28.25826193433289,26.75516289527263,28.20815863303088,28316300,ORCL
2000-10-24,28.709199905395508,29.31043969399018,27.657030275354835,28.057856801084615,36713000,ORCL
2000-10-25,27.556814193725586,29.36053294095126,27.256194402521306,29.260326343883168,33361600,ORCL
2000-10-26,27.306299209594727,28.759294947352977,24.80113414449429,27.85743552391682,49986600,ORCL
2000-10-27,27.406513214111328,28.20816625145279,26.454550232268335,27.657029788280536,34962500,ORCL
2000-10-30,25.352270126342773,27.35640215214062,25.15185692376299,27.05578234827094,35420300,ORCL
2000-10-31,26.454544067382812,27.85743655580463,26.053717642119437,26.15392424843528,41881000,ORCL
2000-11-01,25.1518611907959,26.60485715600124,24.350208244475713,26.30423730113117,62692100,ORCL
2000-11-02,23.69886589050293,26.053721486387996,21.84504340012532,26.00361817583725,149767500,ORCL
2000-11-03,24.30010414123535,25.45248021391249,23.648761143635227,25.252066983881683,65017500,ORCL
2000-11-06,22.396183013916016,24.851245581437013,22.045459789984445,24.600728992914462,75551500,ORCL
2000-11-07,21.293903350830078,22.797002410888673,21.243800048828128,22.74689910888672,58951000,ORCL
2000-11-08,19.891006469726562,22.045447976523143,19.64049001544789,21.945241394811674,63040000,ORCL
2000-11-09,21.794939041137695,21.945248965559337,19.289773634110375,19.79080671551584,67280700,ORCL
2000-11-10,20.39204978942871,21.594529383891338,19.941119941505224,21.193702852403796,54609400,ORCL
2000-11-13,19.84090805053711,20.742767507379707,18.83884198737867,20.141527869484644,61652800,ORCL
2000-11-14,22.746896743774414,22.84710333735932,21.243797840000774,21.94524399509514,77494300,ORCL
2000-11-15,23.14772605895996,23.59865578738126,22.208289124748926,23.09762275580204,50649700,ORCL
2000-11-16,21.945247650146484,23.89927655050199,21.84504103987184,23.04752036316754,37986600,ORCL
2000-11-17,23.09762191772461,23.448345027104374,20.24173374134651,21.59452287752561,59636000,ORCL
2000-11-20,19.84090805053711,20.742767507379707,19.239668412642047,19.490184928431656,89778400,ORCL
2000-11-21,19.13947296142578,20.542366267498874,18.83885296726726,19.89102294682208,58647400,ORCL
2000-11-22,17.886882781982422,19.28977554919673,17.686469529523233,18.93905235739315,53315300,ORCL
2000-11-24,19.339881896972656,19.44008853892588,18.538228761346847,18.688538724276686,22443900,ORCL
2000-11-27,18.538223266601562,20.69266543001742,18.33781004209776,20.392045593261717,45665200,ORCL
2000-11-28,18.162446975708008,19.089358062744143,17.836775512695315,18.838841552734376,43075300,ORCL
2000-11-29,18.337804794311523,18.93904429576436,17.486048833920005,18.588321253250207,75409600,ORCL
2000-11-30,21.243797302246094,22.14565662168107,17.235533660312868,17.43594684240953,84386200,ORCL
2000-12-01,21.193700790405273,22.346076956313834,20.442151116986647,21.143597478844033,48663500,ORCL
2000-12-04,22.59659194946289,23.14772833847418,20.993286090520957,21.04338939861289,40710400,ORCL
2000-12-05,25.252063751220703,25.252063751220703,23.147725105285645,23.59865481512887,59754700,ORCL
2000-12-06,24.199901580810547,25.352277846563428,23.498455158178356,25.001554635247334,42125600,ORCL
2000-12-07,22.696809768676758,23.999496422066592,22.546499770208698,23.748979757953162,41088300,ORCL
2000-12-08,24.099700927734375,24.550630882723166,23.44835765941723,24.099700927734375,40052600,ORCL
2000-12-11,25.602792739868164,25.85330930288057,24.04959004919123,24.450416550011084,50279700,ORCL
2000-12-12,24.650829315185547,26.053722040440007,24.375261101296278,25.5526889242777,26481200,ORCL
2000-12-13,22.746896743774414,25.652887957736784,22.646690150189503,25.60278466094433,37933600,ORCL
2000-12-14,22.045459747314453,23.999489134008233,21.84504647688432,23.44835264032537,45894400,ORCL
2000-12-15,22.89720916748047,24.112214249124673,22.596589353465408,23.598655400182277,120004000,ORCL
2000-12-18,25.65288543701172,26.003608480095863,23.999476805329323,24.049580097198486,61640100,ORCL
2000-12-19,24.550617218017578,26.554749235814935,24.149790814458107,25.502579926471324,58653700,ORCL
2000-12-20,22.847105026245117,23.899274336664302,22.045452218306693,22.496381922772056,54440500,ORCL
2000-12-21,23.648761749267578,24.25000145475743,21.895145941588837,22.295972411915407,46719700,ORCL
2000-12-22,25.55268669128418,25.64036747895035,24.049587474149817,24.35020731757669,35568200,ORCL
2000-12-26,24.801136016845703,25.80320211853644,24.049586440577652,25.252065762606534,20589500,ORCL
2000-12-27,24.600723266601562,24.90134310285331,23.548553839720437,24.35020673639177,26437500,ORCL
2000-12-28,24.901334762573242,25.352264365919638,24.350198580705424,24.500508448487555,25053600,ORCL
